query_id,perturbation_type,perturbation_level,ground_truth,llm_guess,llm_latency,prompt_tokens,completion_tokens,cost_usd
25278,numeric,1,D,A,4797.2936250153,753,2,0.00011485000000000001
21585,char,1,D,D,4790.624249988468,672,2,0.0001027
22610,char,1,C,B,4696.063790994231,723,2,0.00011035000000000001
22724,label,1,B,B,4705.060458014486,784,2,0.0001195
25284,numeric,1,D,D,4699.991041998146,733,2,0.00011185000000000001
22608,char,1,B,B,4709.505000006175,859,2,0.00013075
22620,char,1,D,B,4698.437582992483,1547,2,0.00023395
22725,label,1,C,Z,4708.269499999005,559,2,8.575e-05
25728,numeric,1,A,A,4697.828832984669,1428,2,0.0002161
25283,numeric,1,C,C,4710.532500001136,777,2,0.00011845
22727,label,1,A,B,4813.342332985485,690,2,0.0001054
26016,numeric,1,D,D,4799.026209017029,1135,2,0.00017215
22729,label,1,B,B,4811.354375007795,776,2,0.0001183
25924,numeric,1,C,C,4809.354875003919,1291,2,0.00019555
25868,numeric,1,B,B,4814.249834016664,1343,2,0.00020334999999999998
22726,label,1,D,Z,5863.267874985468,935,2,0.00014215
22768,label,1,C,C,4809.8390419909265,645,2,9.865e-05
22628,char,1,A,A,4821.702666988131,833,2,0.00012685
22629,char,1,B,B,4813.548334001098,795,2,0.00012115
23140,label,1,D,C,4730.262874974869,827,2,0.00012595
23150,label,1,A,B,4725.879000005079,925,2,0.00014065
22645,char,1,D,B,4733.954499999527,917,2,0.00013945
26153,numeric,1,C,C,4730.292333988473,1239,2,0.00018775
26021,numeric,1,B,B,4732.449292001547,789,2,0.00012025
22661,char,1,B,C,4732.159417006187,775,2,0.00011815000000000001
22630,char,1,C,C,5975.768375006737,708,2,0.00010810000000000001
26018,numeric,1,A,A,4736.419624998234,1040,2,0.00015790000000000002
23151,label,1,B,B,4734.563582984265,683,2,0.00010435
22657,char,1,A,B,4736.330250016181,580,2,8.89e-05
23188,label,1,C,C,4795.979832997546,1059,2,0.00016075
23190,label,1,A,A,4775.195124995662,637,2,9.745e-05
26159,numeric,1,A,A,4781.385457987199,1171,2,0.00017755
22678,char,1,A,B,4780.006665998371,735,2,0.00011215
26156,numeric,1,D,D,4798.547792015597,1371,2,0.00020755
22676,char,1,D,B,4783.987957984209,570,2,8.740000000000001e-05
22675,char,1,C,C,4800.709415983874,941,2,0.00014305
23189,label,1,D,D,4786.966250016121,639,2,9.775e-05
23192,label,1,C,C,4854.28700002376,770,2,0.00011740000000000001
22704,char,1,B,B,4858.021166000981,1124,2,0.0001705
23191,label,1,B,A,4868.818666989682,755,2,0.00011515000000000001
26161,numeric,1,B,B,4870.776708994526,1401,2,0.00021205
23299,label,1,D,Z,4857.151249976596,957,2,0.00014544999999999998
26162,numeric,1,C,C,4863.062958000228,1135,2,0.00017215
26163,numeric,1,D,D,4859.470083989436,1259,2,0.00019075
22705,char,1,C,C,4861.298708012328,715,2,0.00010915000000000001
22706,char,1,D,D,4818.265625013737,626,2,9.58e-05
23390,label,1,C,C,4807.481583004119,834,2,0.000127
22707,char,1,A,A,4814.050499990117,924,2,0.0001405
23388,label,1,B,C,4811.729749984806,958,2,0.0001456
28960,numeric,1,C,C,4810.081000003265,670,2,0.00010240000000000001
23353,label,1,A,A,4817.609707999509,797,2,0.00012145
22708,char,1,B,B,4812.254415999632,689,2,0.00010525
26166,numeric,1,A,A,4824.96858300874,1042,2,0.0001582
26167,numeric,1,B,B,4815.77129100333,1607,2,0.00024295
22709,char,1,C,C,4818.778499990003,930,2,0.0001414
29591,numeric,1,B,B,4803.217457985738,708,2,0.00010810000000000001
22712,char,1,B,B,4806.274999980815,512,2,7.87e-05
23391,label,1,D,Z,4816.076083981898,958,2,0.0001456
22711,char,1,A,A,4810.848833993077,847,2,0.00012895
29582,numeric,1,D,C,4824.763041018741,733,2,0.00011185000000000001
22710,char,1,D,D,4815.787041996373,999,2,0.00015175
29590,numeric,1,A,A,4814.85833399347,813,2,0.00012385
23392,label,1,A,A,4814.416959008668,1022,2,0.00015519999999999998
31781,numeric,1,C,D,4812.045375001617,1238,2,0.0001876
22714,char,1,D,D,4801.1548750218935,852,2,0.00012969999999999998
31808,numeric,1,A,A,4800.5358329974115,1258,2,0.0001906
23509,label,1,A,C,4806.183583015809,696,2,0.0001063
22713,char,1,C,A,4814.852166979108,818,2,0.0001246
23396,label,1,D,D,4811.522542004241,417,2,6.445000000000001e-05
23394,label,1,B,B,6112.5044579966925,973,2,0.00014785
23395,label,1,C,C,4821.50674998411,525,2,8.065000000000001e-05
31796,numeric,1,D,C,4815.144334017532,936,2,0.00014230000000000002
22715,char,1,A,A,4809.558333014138,1545,2,0.00023365000000000001
31813,numeric,1,B,A,4808.755375008332,961,2,0.00014605
22716,char,1,B,B,4806.77337499219,832,2,0.0001267
22717,char,1,C,C,4803.5553749941755,789,2,0.00012025
23518,label,1,B,B,4809.768084000098,1245,2,0.00018865
31822,numeric,1,C,C,4807.274750026409,1290,2,0.0001954
23519,label,1,C,C,4806.561125005828,759,2,0.00011575
23994,label,1,D,D,4965.8270420040935,1039,2,0.00015775
31824,numeric,1,A,C,4957.173208007589,1037,2,0.00015744999999999998
22719,char,1,A,A,4954.802209016634,914,2,0.000139
31823,numeric,1,D,D,6072.158957977081,975,2,0.00014815
22718,char,1,D,D,4962.216415995499,898,2,0.00013659999999999999
31826,numeric,1,B,B,4956.566582986852,1270,2,0.00019240000000000001
31855,numeric,1,C,Z,4953.405541979009,1225,2,0.00018565
25225,label,1,A,B,4959.53812499647,974,2,0.000148
25272,label,1,C,C,5009.989375015721,703,2,0.00010735000000000001
22720,char,1,B,C,6162.551874993369,746,2,0.0001138
22722,char,1,D,D,5001.068125013262,1019,2,0.00015475
31857,numeric,1,D,D,5004.541125003016,1089,2,0.00016525
22721,char,1,C,C,5020.492874988122,798,2,0.00012159999999999999
25263,label,1,B,A,6174.966416991083,959,2,0.00014575
25280,label,1,A,A,5009.827959001996,759,2,0.00011575
25278,label,1,D,A,5014.002916985191,753,2,0.00011485000000000001
31864,numeric,1,A,A,5012.118583981646,1273,2,0.00019285
31892,numeric,1,C,C,4947.254166996572,1182,2,0.0001792
25282,label,1,B,B,4956.589542009169,676,2,0.0001033
22726,char,1,D,Z,4942.894583015004,935,2,0.00014215
31928,numeric,1,D,D,4945.917625009315,1019,2,0.00015475
31891,numeric,1,B,B,6244.359417003579,701,2,0.00010705
22723,char,1,A,A,6246.166791010182,1453,2,0.00021985
22725,char,1,C,C,4949.068624991924,559,2,8.575e-05
22724,char,1,B,B,4958.306415996049,784,2,0.0001195
25283,label,1,C,A,4952.154375001555,775,2,0.00011815000000000001
25728,label,1,A,B,5121.072457986884,1420,2,0.0002149
31977,numeric,1,B,C,5114.470542001072,1099,2,0.00016675
22727,char,1,A,A,5120.51008301205,690,2,0.0001054
25924,label,1,C,C,5109.362874994986,1281,2,0.00019405
25868,label,1,B,B,5113.887084007729,1339,2,0.00020275
31949,numeric,1,A,A,6335.663250007201,1141,2,0.00017305
22729,char,1,B,B,5113.513749995036,776,2,0.0001183
25284,label,1,D,A,6339.0600830025505,733,2,0.00011185000000000001
31981,numeric,1,C,C,6220.321125001647,1131,2,0.00017155000000000002
26016,label,1,D,D,7530.491042009089,1135,2,0.00017215
22768,char,1,C,C,7535.208082990721,645,2,9.865e-05
23140,char,1,D,C,7532.436709007015,827,2,0.00012595
23150,char,1,A,B,7530.625374987721,925,2,0.00014065
31983,numeric,1,A,A,7532.60812498047,1028,2,0.0001561
31982,numeric,1,D,D,8746.673332992941,1075,2,0.00016315
26018,label,1,A,B,8742.946874990594,1036,2,0.0001573
31984,numeric,1,B,B,8744.938916992396,2062,2,0.0003112
23189,char,1,D,D,8755.902041011723,915,2,0.00013915
31991,numeric,1,D,D,8758.40216697543,763,2,0.00011635000000000001
26153,label,1,C,C,8770.652417006204,1230,2,0.0001864
26021,label,1,B,B,8777.382500004023,787,2,0.00011995
23188,char,1,C,C,8766.334084008122,1059,2,0.00016075
26156,label,1,D,D,8764.32724998449,1367,2,0.00020695
23151,char,1,B,B,8774.594832997536,683,2,0.00010435
31992,numeric,1,A,A,8763.03454200388,1254,2,0.00019
31986,numeric,1,C,C,10025.502874981612,1424,2,0.0002155
26159,label,1,A,B,8789.88612498506,1167,2,0.00017695
31996,numeric,1,D,D,8777.166250016307,1123,2,0.00017035
23190,char,1,A,A,8787.930125021376,637,2,9.745e-05
31994,numeric,1,C,C,8782.329459005268,1304,2,0.0001975
31993,numeric,1,B,B,8787.096291984199,1165,2,0.00017665
23191,char,1,B,B,8784.67858399381,755,2,0.00011515000000000001
23353,char,1,A,A,8704.002708982443,797,2,0.00012145
26163,label,1,D,D,8710.147165984381,1256,2,0.00019030000000000002
23299,char,1,D,Z,8708.940874988912,957,2,0.00014544999999999998
23388,char,1,B,C,8708.496832987294,958,2,0.0001456
26166,label,1,A,A,8713.37912499439,1042,2,0.0001582
26161,label,1,B,B,10104.522083012853,1390,2,0.00021040000000000002
23192,char,1,C,C,10099.867458018707,770,2,0.00011740000000000001
26162,label,1,C,C,10101.514209003653,1129,2,0.00017125
31997,numeric,1,A,A,10026.172334008152,1237,2,0.00018744999999999998
28960,label,1,C,C,6349.3967080139555,668,2,0.00010210000000000002
32000,numeric,1,D,D,6348.656374990242,1381,2,0.00020905
26167,label,1,B,B,10028.183332993649,1593,2,0.00024085
23390,char,1,C,C,6351.728665991686,834,2,0.000127
23391,char,1,D,Z,6347.591875004582,958,2,0.0001456
31998,numeric,1,B,B,10030.880957987392,968,2,0.0001471
31999,numeric,1,C,C,8930.276500002947,1197,2,0.00018145
32003,numeric,1,B,B,5040.713416005019,1059,2,0.00016075
23394,char,1,B,B,5034.577749989694,973,2,0.00014785
32001,numeric,1,A,A,6285.973999998532,871,2,0.00013255000000000002
32051,numeric,1,D,D,5035.613167012343,734,2,0.000112
23392,char,1,A,A,6283.3978330018,1367,2,0.00020695
29582,label,1,D,C,7494.655624992447,731,2,0.00011155
32037,numeric,1,C,C,5040.539458015701,1029,2,0.00015625
29590,label,1,A,A,6287.284166988684,811,2,0.00012355
23396,char,1,D,D,5037.67633298412,417,2,6.445000000000001e-05
29591,label,1,B,A,6296.788165986072,708,2,0.00010810000000000001
31813,label,1,B,D,5027.806666010292,949,2,0.00014425
31808,label,1,A,A,5032.979917014018,1246,2,0.0001888
31781,label,1,C,D,6289.947082987055,1234,2,0.000187
32053,numeric,1,B,B,5035.529792017769,663,2,0.00010135000000000001
23518,char,1,B,B,5033.705500012729,1245,2,0.00018865
23395,char,1,C,C,6295.4446250223555,525,2,8.065000000000001e-05
23509,char,1,A,C,5038.354624994099,696,2,0.0001063
31796,label,1,D,C,6293.623250006931,934,2,0.000142
32052,numeric,1,A,A,5046.1009579885285,696,2,0.0001063
31823,label,1,D,A,4988.042708020657,959,2,0.00014575
31822,label,1,C,C,4998.759333015187,1274,2,0.000193
31824,label,1,A,C,4989.426040992839,1031,2,0.00015655
32778,numeric,1,C,C,5006.730207998771,1173,2,0.00017784999999999999
32783,numeric,1,D,C,4995.826625003247,1377,2,0.00020845
23519,char,1,C,C,5003.799708007136,759,2,0.00011575
32807,numeric,1,A,A,4992.194124992238,1046,2,0.0001588
25272,char,1,C,C,5000.917833007406,703,2,0.00010735000000000001
25225,char,1,A,A,5014.629542012699,1353,2,0.00020485
32809,numeric,1,B,B,5018.382292008027,1285,2,0.00019465000000000002
25263,char,1,B,A,5011.257416015724,959,2,0.00014575
23994,char,1,D,D,6325.702709000325,1039,2,0.00015775
31826,label,1,B,B,5014.196082978742,1244,2,0.0001885
32810,numeric,1,C,C,5011.303292005323,1675,2,0.00025315
31891,label,1,B,B,5024.025249993429,689,2,0.00010525
25282,char,1,B,B,5025.143457984086,676,2,0.0001033
31857,label,1,D,D,5038.892166980077,1083,2,0.00016434999999999998
32813,numeric,1,A,A,5032.38020799472,530,2,8.14e-05
25280,char,1,A,A,5029.552334017353,759,2,0.00011575
31855,label,1,C,D,6173.902167007327,1215,2,0.00018415
25278,char,1,D,A,5038.474208995467,753,2,0.00011485000000000001
32812,numeric,1,D,D,6172.277500008931,1184,2,0.0001795
31864,label,1,A,A,5038.224749994697,1262,2,0.00019119999999999999
38229,numeric,1,B,B,6314.650542015443,1218,2,0.0001846
31892,label,1,C,C,6399.301707977429,1174,2,0.000178
38231,numeric,1,C,C,6400.8416249998845,993,2,0.00015085
38233,numeric,1,D,D,6402.60179201141,987,2,0.00014994999999999999
31949,label,1,A,A,6395.449833013117,1127,2,0.00017094999999999998
31928,label,1,D,D,6403.089708008338,1013,2,0.00015385
25284,char,1,D,D,7621.95616599638,1110,2,0.0001684
38237,numeric,1,B,B,7617.788625007961,859,2,0.00013075
25868,char,1,B,B,6354.661707999185,1339,2,0.00020275
31977,label,1,B,C,7622.70737500512,1094,2,0.000166
25728,char,1,A,A,7624.943249975331,1420,2,0.0002149
25283,char,1,C,C,7635.026999982074,775,2,0.00011815000000000001
38234,numeric,1,A,A,7628.333917004056,1153,2,0.00017485
25924,char,1,C,C,7548.610666999593,1281,2,0.00019405
26016,char,1,D,D,7545.550374983577,1135,2,0.00017215
31981,label,1,C,C,7556.251791014802,1127,2,0.00017094999999999998
38583,numeric,1,A,A,6229.708332975861,931,2,0.00014155
38582,numeric,1,D,D,7555.06670800969,728,2,0.0001111
31982,label,1,D,D,7554.457249992993,1067,2,0.00016194999999999998
26018,char,1,A,A,6225.518374994863,1036,2,0.0001573
38580,numeric,1,C,C,7563.824624987319,1088,2,0.0001651
39638,numeric,1,C,C,7564.232000004267,685,2,0.00010465000000000001
31986,label,1,C,C,6410.556249989895,1402,2,0.00021219999999999998
26153,char,1,C,C,6412.7679580124095,1230,2,0.0001864
38584,numeric,1,B,B,7575.581084005535,874,2,0.000133
31983,label,1,A,A,7583.011499984423,1020,2,0.0001549
31984,label,1,B,B,7575.2318750019185,2059,2,0.00031074999999999994
26021,char,1,B,B,7574.466291000135,787,2,0.00011995
39679,numeric,1,B,B,7628.143292007735,775,2,0.00011815000000000001
31991,label,1,D,D,7632.7111670107115,761,2,0.00011605
39678,numeric,1,A,A,7636.7076250026,569,2,8.725e-05
39676,numeric,1,D,B,7639.578290982172,763,2,0.00011635000000000001
31992,label,1,A,A,7636.965583980782,1248,2,0.0001891
31993,label,1,B,B,6356.40141699696,1155,2,0.00017515
26159,char,1,A,A,7637.395416008076,1617,2,0.00024445
26156,char,1,D,D,7640.172667015577,1367,2,0.00020695
39681,numeric,1,C,C,6240.11995899491,745,2,0.00011365000000000001
26162,char,1,C,C,6235.593833989697,1129,2,0.00017125
26161,char,1,B,B,6243.321999994805,1840,2,0.0002779
31994,label,1,C,C,6238.116583001101,1294,2,0.000196
43428,numeric,1,D,D,6234.402208996471,630,2,9.640000000000001e-05
43434,numeric,1,A,A,6276.022584002931,813,2,0.00012385
31996,label,1,D,D,6284.3932090036105,1110,2,0.0001684
26166,char,1,A,A,6274.370083003305,1042,2,0.0001582
31997,label,1,A,A,6276.113624975551,1213,2,0.00018385
26167,char,1,B,B,6367.845333006699,1593,2,0.00024085
31999,label,1,C,C,6360.620916006155,1185,2,0.00017965
28960,char,1,C,Z,6363.063416007208,1017,2,0.00015445
26163,char,1,D,D,7578.533708991017,1256,2,0.00019030000000000002
44158,numeric,1,D,B,6362.5512500002515,692,2,0.00010570000000000001
43467,numeric,1,B,B,7569.275707995985,895,2,0.00013615
29582,char,1,D,C,6361.024041980272,731,2,0.00011155
31998,label,1,B,B,7569.010332983453,968,2,0.0001471
43468,numeric,1,C,C,7622.46712500928,986,2,0.0001498
32001,label,1,A,A,6274.374125001486,865,2,0.00013165
29590,char,1,A,A,6273.382666986436,811,2,0.00012355
29591,char,1,B,B,6265.330207999796,708,2,0.00010810000000000001
32003,label,1,B,B,6267.151625012048,1057,2,0.00016045
44161,numeric,1,B,B,6269.80325000477,729,2,0.00011125
32000,label,1,D,D,7619.72704101936,1363,2,0.00020635
44160,numeric,1,A,A,7618.233000015607,741,2,0.00011305
32037,label,1,C,C,6266.209791006986,1029,2,0.00015625
31781,char,1,C,D,6319.590583007084,1234,2,0.000187
44602,numeric,1,A,C,6312.684957985766,1231,2,0.00018655
31796,char,1,D,C,6314.369959000032,934,2,0.000142
44548,numeric,1,C,Z,7539.355917018838,670,2,0.00010240000000000001
44589,numeric,1,D,D,6322.19391601393,640,2,9.790000000000001e-05
32051,label,1,D,D,6317.181000020355,729,2,0.00011125
44629,numeric,1,B,B,6310.992584010819,818,2,0.0001246
31808,char,1,A,A,6312.476124992827,1246,2,0.0001888
32053,label,1,B,A,6373.835375008639,661,2,0.00010105
31813,char,1,B,D,6372.176750010112,949,2,0.00014425
31822,char,1,C,C,6370.495167007903,1274,2,0.000193
32778,label,1,C,C,6377.107624983182,1167,2,0.00017695
44634,numeric,1,C,C,6378.2842500077095,1192,2,0.0001807
32052,label,1,A,A,7594.382708019111,694,2,0.000106
31824,char,1,A,C,5119.213333004154,1031,2,0.00015655
44693,numeric,1,A,A,6411.0061659885105,1053,2,0.00015984999999999998
44686,numeric,1,D,B,6415.127584012225,1126,2,0.0001708
32783,label,1,D,C,6413.644833024591,1369,2,0.00020725
32807,label,1,A,A,5122.916542022722,1046,2,0.0001588
31826,char,1,B,B,5116.081290994771,1244,2,0.0001885
31823,char,1,D,D,6415.132458001608,959,2,0.00014575
32810,label,1,C,C,6439.544499997282,1653,2,0.00024985
44713,numeric,1,D,D,5195.822999987286,1065,2,0.00016165
32809,label,1,B,B,6446.697792009218,1269,2,0.00019225
31855,char,1,C,D,6443.435583991231,1215,2,0.00018415
44697,numeric,1,C,C,6445.59241598472,1128,2,0.00017109999999999998
44694,numeric,1,B,A,6449.437458009925,1155,2,0.00017515
31864,char,1,A,A,6409.918749995995,1262,2,0.00019119999999999999
32813,label,1,A,A,6411.580374988262,530,2,8.14e-05
44754,numeric,1,B,B,6413.852084020618,1073,2,0.00016285
31857,char,1,D,D,6419.928582996363,1083,2,0.00016434999999999998
32812,label,1,D,D,6422.217915998772,1179,2,0.00017875
38229,label,1,B,B,6414.0261670108885,1212,2,0.0001837
44747,numeric,1,A,B,6420.527249982115,918,2,0.0001396
31891,char,1,B,B,6414.472208009101,689,2,0.00010525
44756,numeric,1,C,C,6477.319792000344,753,2,0.00011485000000000001
44757,numeric,1,D,D,6471.7558750126045,1168,2,0.0001771
38231,label,1,C,C,6479.4015000225045,989,2,0.00015025
38233,label,1,D,D,6476.686625013826,981,2,0.00014905000000000002
38234,label,1,A,A,6474.9046659853775,1147,2,0.00017395
31892,char,1,C,C,6479.859957995359,1174,2,0.000178
44758,numeric,1,A,A,6476.714791991981,1092,2,0.0001657
31928,char,1,D,D,6478.326042008121,1013,2,0.00015385
44759,numeric,1,B,B,6425.314416992478,977,2,0.00014844999999999998
31949,char,1,A,A,6427.414875011891,1385,2,0.00020965
38580,label,1,C,C,6422.144292009762,1088,2,0.0001651
38237,label,1,B,B,6429.35099999886,851,2,0.00012954999999999998
44760,numeric,1,C,C,6424.327540997183,1058,2,0.0001606
31977,char,1,B,C,7674.244708003243,1094,2,0.000166
44765,numeric,1,D,D,7671.856750006555,1218,2,0.0001846
31981,char,1,C,C,7674.021707993234,1127,2,0.00017094999999999998
44766,numeric,1,A,A,8931.981499976246,686,2,0.0001048
31983,char,1,A,A,8930.180083989399,1020,2,0.0001549
38582,label,1,D,D,8935.408707999159,726,2,0.0001108
31982,char,1,D,D,8940.519416995812,1067,2,0.00016194999999999998
44768,numeric,1,B,B,7618.946708011208,846,2,0.0001288
31984,char,1,B,B,7612.620624975534,2059,2,0.00031074999999999994
38584,label,1,B,A,7614.981708000414,874,2,0.000133
38583,label,1,A,A,8940.318375010975,929,2,0.00014125
44770,numeric,1,D,D,7676.491958991392,688,2,0.00010510000000000001
31986,char,1,C,C,8897.670750011457,1402,2,0.00021219999999999998
39678,label,1,A,A,7671.95299998275,569,2,8.725e-05
31991,char,1,D,D,7675.737499987008,761,2,0.00011605
44771,numeric,1,A,A,7674.435417022323,1352,2,0.0002047
39638,label,1,C,C,8905.996291985502,684,2,0.0001045
44774,numeric,1,B,B,7672.027958004037,1321,2,0.00020005
44769,numeric,1,C,C,8908.418542006984,838,2,0.00012759999999999998
31992,char,1,A,A,8997.67762501142,1248,2,0.0001891
31993,char,1,B,B,7678.758875001222,1155,2,0.00017515
39676,label,1,D,B,9014.19212500332,763,2,0.00011635000000000001
39679,label,1,B,B,9001.824749982916,771,2,0.00011755
44778,numeric,1,D,D,7674.918582983082,1168,2,0.0001771
31994,char,1,C,C,7676.773916988168,1294,2,0.000196
39681,label,1,C,C,7679.160833999049,743,2,0.00011335
31996,char,1,D,D,7674.3059589935,1110,2,0.0001684
43434,label,1,A,B,7679.345750017092,813,2,0.00012385
31997,char,1,A,A,7678.680249984609,1213,2,0.00018385
43467,label,1,B,B,7678.820750006707,891,2,0.00013555000000000002
44779,numeric,1,A,A,8899.543625011574,1150,2,0.0001744
44777,numeric,1,C,C,8912.322417018004,970,2,0.0001474
44904,numeric,1,B,B,7682.350250019226,1599,2,0.00024175
43428,label,1,D,D,8903.495458012912,628,2,9.61e-05
31998,char,1,B,B,7680.815083003836,968,2,0.0001471
44969,numeric,1,D,D,5125.784374977229,1676,2,0.0002533
43468,label,1,C,C,6392.40733301267,984,2,0.0001495
44974,numeric,1,A,A,5119.258916005492,317,2,4.9449999999999996e-05
31999,char,1,C,C,6391.804332990432,1185,2,0.00017965
44158,label,1,D,B,5133.385166991502,688,2,0.00010510000000000001
44161,label,1,B,B,5122.457000019494,729,2,0.00011125
44160,label,1,A,A,5126.756791985827,741,2,0.00011305
44928,numeric,1,C,C,7708.685541991144,1689,2,0.00025525
32001,char,1,A,A,6404.076083999826,865,2,0.00013165
32051,char,1,D,D,5104.738124995492,729,2,0.00011125
44977,numeric,1,B,B,6408.4219999786,1238,2,0.0001876
32003,char,1,B,B,5124.223291990347,1057,2,0.00016045
32037,char,1,C,C,5115.498707978986,1029,2,0.00015625
44548,label,1,C,Z,5118.341833993327,664,2,0.0001015
32000,char,1,D,D,6419.956416997593,1363,2,0.00020635
