query_id,perturbation_type,perturbation_level,ground_truth,llm_guess,llm_latency,prompt_tokens,completion_tokens,cost_usd
39678,none,0,A,A,2797.19716598629,569,2,8.725e-05
39679,none,0,B,B,2802.933041995857,771,2,0.00011755
39681,none,0,C,C,2799.389791995054,743,2,0.00011335
43428,none,0,D,D,2804.941583017353,628,2,9.61e-05
43434,none,0,A,A,2904.4084580091294,813,2,0.00012385
43467,none,0,B,B,2894.8624579934403,891,2,0.00013555000000000002
43468,none,0,C,C,2894.3581669882406,984,2,0.0001495
44158,none,0,D,B,2888.6451669968665,688,2,0.00010510000000000001
44160,none,0,A,A,2892.141874996014,741,2,0.00011305
44161,none,0,B,B,2888.5002080060076,729,2,0.00011125
44548,none,0,C,Z,3108.0689579830505,664,2,0.0001015
44589,none,0,D,D,3101.429875008762,640,2,9.790000000000001e-05
44602,none,0,A,C,3104.39545797999,1223,2,0.00018535
44629,none,0,B,B,3291.0517499840353,799,2,0.00012175
44634,none,0,C,C,3303.6925419874024,1180,2,0.0001789
44686,none,0,D,B,3296.1356670130044,1116,2,0.00016930000000000002
44693,none,0,A,A,3292.1251249790657,1020,2,0.0001549
44694,none,0,B,A,3288.878291990841,1129,2,0.00017125
44697,none,0,C,C,3350.7866670261137,1109,2,0.00016825
44713,none,0,D,D,3342.210665985476,1057,2,0.00016045
44747,none,0,A,B,3341.8235830031335,910,2,0.0001384
44754,none,0,B,B,3346.8120000034105,1065,2,0.00016165
44756,none,0,C,C,3334.430417016847,746,2,0.0001138
44757,none,0,D,D,3341.5634999983013,1152,2,0.0001747
44758,none,0,A,A,3363.270499976352,1074,2,0.000163
44759,none,0,B,B,3363.2151249912567,975,2,0.00014815
44760,none,0,C,C,3358.075459022075,1044,2,0.0001585
44765,none,0,D,D,3366.5847920055967,1196,2,0.00018130000000000002
44766,none,0,A,A,3362.576415995136,686,2,0.0001048
44768,none,0,B,B,3349.91712498595,841,2,0.00012805
44769,none,0,C,C,3606.7070420249365,838,2,0.00012759999999999998
44770,none,0,D,D,3596.8500419985503,686,2,0.0001048
44771,none,0,A,A,3599.0079999901354,1326,2,0.0002008
44774,none,0,B,B,3944.745457993122,1317,2,0.00019945
44777,none,0,C,C,3941.9495410111267,962,2,0.00014619999999999998
44778,none,0,D,D,3936.2660410115495,1164,2,0.0001765
44779,none,0,A,A,3940.163040999323,1130,2,0.00017140000000000002
44904,none,0,B,B,3923.4097079897765,1587,2,0.00023994999999999998
44928,none,0,C,C,4173.277459020028,1663,2,0.00025135
44969,none,0,D,D,4169.6718339808285,1659,2,0.00025075
44974,none,0,A,A,4165.066334011499,317,2,4.9449999999999996e-05
44977,none,0,B,B,4167.441915982636,1236,2,0.0001873
45284,none,0,C,C,4162.131124990992,1226,2,0.00018580000000000002
45285,none,0,D,D,4161.2882920017,1114,2,0.000169
45286,none,0,A,A,4023.324167006649,1296,2,0.0001963
45287,none,0,B,B,4014.977334009018,1492,2,0.00022569999999999998
45294,none,0,C,C,4020.5862919974606,1440,2,0.0002179
45295,none,0,D,D,4012.2153330012225,1191,2,0.00018055000000000002
45300,none,0,A,A,4005.2124579960946,1289,2,0.00019525
45301,none,0,B,B,4012.227041996084,1257,2,0.00019045
45308,none,0,C,C,3671.8908339971676,1359,2,0.00020575
45785,none,0,D,C,3665.107832988724,1002,2,0.00015219999999999999
45786,none,0,A,A,3664.626749989111,1051,2,0.00015955
45787,none,0,B,B,3280.801209009951,717,2,0.00010945
47130,none,0,C,C,3285.2503749891184,750,2,0.0001144
47139,none,0,D,C,3267.253083002288,823,2,0.00012534999999999998
47158,none,0,A,C,3276.691374980146,723,2,0.00011035000000000001
47170,none,0,B,C,3266.6789589857217,957,2,0.00014544999999999998
47172,none,0,C,C,2947.883707995061,980,2,0.00014890000000000001
47173,none,0,D,D,2955.4602919961326,887,2,0.00013495
47175,none,0,A,A,2952.8127500088885,894,2,0.000136
47176,none,0,B,B,2948.952958016889,640,2,9.790000000000001e-05
49312,none,0,C,C,2954.674792010337,821,2,0.00012505
49313,none,0,D,D,2955.7207500038203,892,2,0.0001357
49604,none,0,A,A,2926.7590829986148,1072,2,0.0001627
49961,none,0,B,B,2919.7514170082286,902,2,0.0001372
49978,none,0,C,C,2919.8400000168476,913,2,0.00013885
49994,none,0,D,B,2923.193541006185,772,2,0.0001177
50134,none,0,A,A,2907.6886659895536,802,2,0.00012220000000000002
50209,none,0,B,B,2916.050083003938,997,2,0.00015145
50211,none,0,C,C,2994.598125020275,709,2,0.00010825
50212,none,0,D,D,2994.7792919992935,683,2,0.00010435
50213,none,0,A,A,2993.0769589846022,1009,2,0.00015325
50214,none,0,B,B,2899.8528750089463,875,2,0.00013315
50215,none,0,C,C,2898.57070799917,936,2,0.00014230000000000002
50216,none,0,D,D,2893.3448750176467,983,2,0.00014935
50217,none,0,A,A,2886.75495897769,1018,2,0.0001546
50218,none,0,B,B,2878.055500012124,941,2,0.00014305
50219,none,0,C,C,3104.9963750119787,881,2,0.00013405
50220,none,0,D,D,3102.9139590100385,1033,2,0.00015685
50221,none,0,A,A,3103.6587080161553,965,2,0.00014665000000000001
50222,none,0,B,B,3093.3883340039756,726,2,0.0001108
50224,none,0,C,C,3098.4013749985024,745,2,0.00011365000000000001
50731,none,0,D,D,3099.298250017455,833,2,0.00012685
50742,none,0,A,B,3257.934125023894,715,2,0.00010915000000000001
50776,none,0,B,B,3251.7712080152705,843,2,0.00012835
50777,none,0,C,C,3254.363291984191,756,2,0.0001153
50778,none,0,D,D,3244.609125016723,862,2,0.0001312
50779,none,0,A,A,3250.175291992491,688,2,0.00010510000000000001
51974,none,0,B,B,3243.4004589740653,1167,2,0.00017695
51975,none,0,C,C,3569.2597920133267,656,2,0.0001003
51976,none,0,D,D,3566.0100420063827,986,2,0.0001498
52113,none,0,A,D,3558.3914169983473,1945,2,0.00029364999999999995
52171,none,0,B,B,4030.451124999672,1373,2,0.00020784999999999998
52284,none,0,C,C,4025.724667008035,1485,2,0.00022465
52352,none,0,D,D,4019.2624579940457,1485,2,0.00022465
52496,none,0,A,D,4025.5441250046715,1259,2,0.00019075
52502,none,0,B,B,4012.0089590200223,1227,2,0.00018595
52513,none,0,C,C,4109.383333008736,1474,2,0.000223
52534,none,0,D,D,4098.151916987263,1100,2,0.00016690000000000002
52584,none,0,A,A,4110.600999993039,1421,2,0.00021505000000000002
52587,none,0,B,B,4114.415999996709,1340,2,0.0002029
52591,none,0,C,C,4112.393707997398,1342,2,0.00020319999999999998
52592,none,0,D,D,4109.697957988828,1109,2,0.00016825
52596,none,0,A,A,4047.8458750003483,1278,2,0.0001936
52598,none,0,B,B,4042.3295000218786,1460,2,0.0002209
52601,none,0,C,C,4038.616208010353,1377,2,0.00020845
52602,none,0,D,D,4033.1747500167694,1290,2,0.0001954
52603,none,0,A,A,4039.705957984552,1236,2,0.0001873
52607,none,0,B,B,4037.221500009764,1241,2,0.00018805000000000002
52608,none,0,C,C,3816.742333001457,1374,2,0.000208
52950,none,0,D,D,3813.228499988327,789,2,0.00012025
52953,none,0,A,A,3813.24937500176,699,2,0.00010675
52954,none,0,B,B,3691.8064589845017,836,2,0.0001273
53633,none,0,C,B,3678.241582994815,876,2,0.00013330000000000001
53643,none,0,D,D,3676.48024999653,1105,2,0.00016765
53644,none,0,A,A,3678.2701250049286,1126,2,0.0001708
53645,none,0,B,B,3678.6590419942513,826,2,0.0001258
53661,none,0,C,C,3823.207540990552,808,2,0.00012309999999999998
53848,none,0,D,D,3820.2483750064857,989,2,0.00015025
53850,none,0,A,A,3811.042749992339,1001,2,0.00015205
54091,none,0,B,B,3803.2286659872625,1766,2,0.0002668
54130,none,0,C,B,3804.785582993645,1681,2,0.00025404999999999997
54183,none,0,D,D,3809.287208976457,1302,2,0.0001972
54215,none,0,A,B,3965.299750008853,1803,2,0.00027235
54220,none,0,B,B,3956.521165993763,714,2,0.000109
54223,none,0,C,C,3963.486583001213,663,2,0.00010135000000000001
54229,none,0,D,D,3956.0497920028865,832,2,0.0001267
54230,none,0,A,A,3959.263541997643,1155,2,0.00017515
54232,none,0,B,B,3961.1922909971327,1800,2,0.0002719
54245,none,0,C,C,3554.323917021975,1789,2,0.00027024999999999993
54248,none,0,D,D,3552.914125000825,1711,2,0.00025854999999999997
54249,none,0,A,A,3548.0617500143126,1785,2,0.00026964999999999997
54287,none,0,B,B,3341.138874995522,649,2,9.925e-05
54295,none,0,C,D,3331.3387499947567,721,2,0.00011004999999999999
54340,none,0,D,D,3163.8399170187768,745,2,0.00011365000000000001
54341,none,0,A,A,3346.0644999868236,808,2,0.00012309999999999998
54342,none,0,B,B,3342.8424580197316,737,2,0.00011245000000000001
54343,none,0,C,C,2970.5414999916684,416,2,6.429999999999999e-05
54344,none,0,D,D,2963.261416996829,568,2,8.71e-05
55579,none,0,A,A,2964.7110419755336,773,2,0.00011784999999999999
55580,none,0,B,B,2967.126790987095,872,2,0.0001327
55581,none,0,C,B,2952.299166994635,568,2,8.71e-05
56464,none,0,D,D,2963.7183750164695,969,2,0.00014725
56478,none,0,A,A,3032.636750023812,646,2,9.88e-05
56479,none,0,B,B,3036.0335830191616,671,2,0.00010255
56480,none,0,C,B,3028.943084005732,937,2,0.00014245
56481,none,0,D,D,3020.7294590072706,813,2,0.00012385
56638,none,0,A,A,3029.118707985617,1346,2,0.00020380000000000002
56647,none,0,B,B,3025.9146250027698,1192,2,0.0001807
56658,none,0,C,D,3386.035833013011,1450,2,0.0002194
56840,none,0,D,D,3386.3261670048814,1355,2,0.00020515
56856,none,0,A,A,3386.89833402168,685,2,0.00010465000000000001
56992,none,0,B,B,3643.9292920113076,1297,2,0.00019644999999999998
57037,none,0,C,C,3483.360999991419,1249,2,0.00018925
57080,none,0,D,D,3465.880708012264,1484,2,0.0002245
57085,none,0,A,A,3462.310750008328,1439,2,0.00021775
57086,none,0,B,B,3464.3482500105165,1543,2,0.00023335
57092,none,0,C,C,3632.4347089976072,559,2,8.575e-05
57097,none,0,D,D,3620.8102089876775,1312,2,0.00019869999999999998
57098,none,0,A,A,3611.5828749898355,703,2,0.00010735000000000001
57100,none,0,B,B,3618.401291023474,1465,2,0.00022165
57105,none,0,C,C,3611.6345420014113,1442,2,0.0002182
57107,none,0,D,D,3612.4827089952305,997,2,0.00015145
57108,none,0,A,A,3253.766749985516,1130,2,0.00017140000000000002
59740,none,0,B,B,3241.57016701065,1069,2,0.00016225
59742,none,0,C,C,3244.5357499818783,1331,2,0.00020155000000000002
60291,none,0,D,D,3240.504458983196,1033,2,0.00015685
60307,none,0,A,Z,3242.645458987681,819,2,0.00012475
60310,none,0,B,B,3243.669957999373,867,2,0.00013194999999999998
60311,none,0,C,C,3238.287542015314,723,2,0.00011035000000000001
60312,none,0,D,D,3238.448457996128,689,2,0.00010525
60313,none,0,A,A,3231.1878750042524,784,2,0.0001195
60347,none,0,B,B,3389.1022079915274,891,2,0.00013555000000000002
60354,none,0,C,C,3386.454583989689,770,2,0.00011740000000000001
60355,none,0,D,D,3386.9496670085937,663,2,0.00010135000000000001
63281,none,0,A,A,3383.9684999838937,691,2,0.00010554999999999999
63387,none,0,B,A,3375.7976249908097,1251,2,0.00018955
63464,none,0,C,C,3513.277999998536,1247,2,0.00018894999999999998
63466,none,0,D,D,3504.8745829844847,1150,2,0.0001744
63467,none,0,A,A,3511.1926670069806,1350,2,0.0002044
63490,none,0,B,B,3496.57066699001,1271,2,0.00019255000000000002
63558,none,0,C,D,3502.837833017111,1355,2,0.00020515
63567,none,0,D,D,3502.8795000107493,1050,2,0.0001594
63707,none,0,A,B,3808.1768330011982,1605,2,0.00024265000000000002
63885,none,0,B,B,3797.4392919859383,1233,2,0.00018685
63917,none,0,C,D,3801.8045839853585,1002,2,0.00015219999999999999
63977,none,0,D,C,3790.6466250133235,1139,2,0.00017275
64043,none,0,A,A,3797.343832993647,1218,2,0.0001846
64044,none,0,B,B,3793.4210840030573,986,2,0.0001498
64045,none,0,C,C,3826.4964999980293,1145,2,0.00017365
64046,none,0,D,D,3821.2486660049763,1240,2,0.00018790000000000001
64048,none,0,A,A,3821.990416996414,1340,2,0.0002029
64049,none,0,B,B,3648.7532909959555,1194,2,0.000181
64050,none,0,C,C,3646.5955000021495,1226,2,0.00018580000000000002
64055,none,0,D,D,3642.5003339827526,1131,2,0.00017155000000000002
64060,none,0,A,A,3641.442708001705,1383,2,0.00020935
64062,none,0,B,B,3637.4883750104345,1534,2,0.000232
64067,none,0,C,C,3208.9336249919143,1469,2,0.00022225
64068,none,0,D,D,3203.3570829953533,1355,2,0.00020515
64592,none,0,A,B,3195.1883329893462,844,2,0.0001285
64596,none,0,B,C,3200.6225000077393,752,2,0.0001147
64608,none,0,C,D,3194.949208002072,794,2,0.000121
64612,none,0,D,D,3196.9755409809295,642,2,9.82e-05
64614,none,0,A,A,2865.0699170248117,774,2,0.000118
64615,none,0,B,A,2864.422292012023,662,2,0.00010120000000000001
64616,none,0,C,C,2858.884167013457,788,2,0.00012009999999999999
64617,none,0,D,D,2855.2918749919627,657,2,0.00010045
65729,none,0,A,B,2851.765917002922,1138,2,0.0001726
65748,none,0,B,B,2855.1318749960046,801,2,0.00012205
65750,none,0,C,C,2753.9248340181075,722,2,0.00011020000000000001
65751,none,0,D,D,2755.3686250175815,819,2,0.00012475
65752,none,0,A,A,2752.8987919795327,751,2,0.00011454999999999999
65753,none,0,B,B,2456.798416998936,926,2,0.0001408
65754,none,0,C,C,2459.9065000074916,785,2,0.00011965000000000001
65755,none,0,D,D,2453.2803339825477,696,2,0.0001063
68534,none,0,A,A,2459.3489170074463,513,2,7.885e-05
68556,none,0,B,B,2454.8139999969862,562,2,8.620000000000001e-05
68557,none,0,C,C,2638.3607080206275,1014,2,0.000154
68569,none,0,D,D,2633.2197909941897,822,2,0.0001252
68573,none,0,A,A,2634.2572089924943,761,2,0.00011605
68574,none,0,B,B,2633.901540975785,981,2,0.00014905000000000002
68575,none,0,C,C,2626.8410419870634,987,2,0.00014994999999999999
68817,none,0,D,B,2629.997915995773,784,2,0.0001195
68851,none,0,A,C,2833.9293750177603,1104,2,0.0001675
68858,none,0,B,A,2826.8215420248453,687,2,0.00010495
68880,none,0,C,C,2828.4235000028275,801,2,0.00012205
68881,none,0,D,D,2829.058499977691,743,2,0.00011335
69676,none,0,A,A,2830.528083984973,599,2,9.175e-05
69677,none,0,B,B,2817.4871660012286,808,2,0.00012309999999999998
74038,none,0,C,C,2769.594750017859,438,2,6.76e-05
74081,none,0,D,B,2766.51433299412,1474,2,0.000223
74214,none,0,A,A,2767.286582995439,1049,2,0.00015925
74222,none,0,B,B,2913.998583011562,859,2,0.00013075
74223,none,0,C,C,2906.09170802054,949,2,0.00014425
74225,none,0,D,D,2910.204584011808,995,2,0.00015115000000000001
74227,none,0,A,A,2906.7807079991326,1201,2,0.00018205
74229,none,0,B,B,2904.6452500042506,958,2,0.0001456
74230,none,0,C,C,2931.9960419961717,861,2,0.00013105000000000001
74231,none,0,D,D,2932.2332089941483,525,2,8.065000000000001e-05
74233,none,0,A,A,2924.0300829987973,778,2,0.0001186
74501,none,0,B,B,2929.0567910065874,1048,2,0.0001591
74502,none,0,C,C,2918.759874999523,818,2,0.0001246
74503,none,0,D,D,2924.5722080231644,970,2,0.0001474
74504,none,0,A,A,2919.1494999977294,629,2,9.625e-05
74505,none,0,B,B,2911.1294170143083,902,2,0.0001372
74506,none,0,C,C,2910.2444159798324,948,2,0.0001441
74507,none,0,D,D,2905.2209999936167,822,2,0.0001252
75149,none,0,A,A,2901.946333993692,790,2,0.0001204
75181,none,0,B,B,2897.8116670041345,919,2,0.00013975
75182,none,0,C,C,2767.6444159878884,1005,2,0.00015265
75198,none,0,D,D,2764.5788750087377,985,2,0.00014965
75246,none,0,A,C,2761.1924579832703,723,2,0.00011035000000000001
75251,none,0,B,A,2793.3698749984615,873,2,0.00013285
75337,none,0,C,A,2788.2307909894735,882,2,0.00013419999999999998
75388,none,0,D,D,2791.768958006287,774,2,0.000118
75467,none,0,A,A,2784.2966669995803,810,2,0.00012340000000000002
75468,none,0,B,B,2788.6650420259684,824,2,0.0001255
75469,none,0,C,C,2825.4969580157194,900,2,0.0001369
75470,none,0,D,D,2826.8792500020936,745,2,0.00011365000000000001
75471,none,0,A,A,2814.0181670023594,999,2,0.00015175
75472,none,0,B,B,2819.5789579767734,721,2,0.00011004999999999999
75473,none,0,C,C,2819.553999986965,972,2,0.00014769999999999999
75474,none,0,D,D,2820.9543339908123,1081,2,0.00016405
75475,none,0,A,A,2800.640875007957,403,2,6.235e-05
75476,none,0,B,B,2795.0020830030553,949,2,0.00014425
75477,none,0,C,C,2790.5643330013845,679,2,0.00010375
75480,none,0,D,D,2785.828499996569,955,2,0.00014515
75481,none,0,A,A,2790.858542022761,991,2,0.00015055
75503,none,0,B,A,2792.870249977568,799,2,0.00012175
75517,none,0,C,C,2852.223416994093,962,2,0.00014619999999999998
75541,none,0,D,B,2847.3334159934893,793,2,0.00012085
75545,none,0,A,A,2841.683999984525,942,2,0.00014319999999999998
75605,none,0,B,B,2793.514082994079,968,2,0.0001471
75606,none,0,C,C,2815.028125012759,992,2,0.00015069999999999998
75607,none,0,D,D,2798.1043749896344,936,2,0.00014230000000000002
75608,none,0,A,A,2809.2397919972427,809,2,0.00012325
75609,none,0,B,B,2775.444500002777,881,2,0.00013405
75610,none,0,C,C,2808.560208999552,871,2,0.00013255000000000002
75617,none,0,D,D,2800.0426669896115,847,2,0.00012895
75618,none,0,A,A,2803.111124987481,798,2,0.00012159999999999999
75689,none,0,B,D,2789.7497919911984,829,2,0.00012625
75726,none,0,C,A,2797.348708001664,1067,2,0.00016194999999999998
75734,none,0,D,D,2791.3345000124536,837,2,0.00012745
75778,none,0,A,D,2654.521249991376,967,2,0.00014695
75812,none,0,B,A,2637.101625005016,770,2,0.00011740000000000001
75834,none,0,C,D,2641.237125004409,747,2,0.00011395
75898,none,0,D,D,2644.65425000526,927,2,0.00014094999999999998
75899,none,0,A,A,2640.8909170131665,1020,2,0.0001549
75902,none,0,B,B,2642.6714999834076,1068,2,0.00016209999999999998
75903,none,0,C,Z,2698.4708750096615,815,2,0.00012415
75904,none,0,D,D,2693.158875015797,873,2,0.00013285
75905,none,0,A,A,2686.7811660049483,806,2,0.0001228
75908,none,0,B,B,2517.514334002044,663,2,0.00010135000000000001
75910,none,0,C,C,2498.0172920040786,777,2,0.00011845
75911,none,0,D,D,2494.5249159936793,795,2,0.00012115
75916,none,0,A,B,2480.979749991093,763,2,0.00011635000000000001
75929,none,0,B,B,2480.373291997239,780,2,0.0001189
75930,none,0,C,D,2303.5379170032684,612,2,9.37e-05
75931,none,0,D,D,2303.0062920006458,879,2,0.00013375
75935,none,0,A,D,2289.6829590026755,654,2,0.0001
75964,none,0,B,B,2292.637291015126,731,2,0.00011155
75975,none,0,C,C,2295.1211250037886,835,2,0.00012715
75976,none,0,D,D,2296.8210830003954,904,2,0.0001375
75977,none,0,A,B,2394.3445830082055,668,2,0.00010210000000000002
75979,none,0,B,B,2384.61754200398,235,2,3.715e-05
76051,none,0,C,C,2374.8879579943605,441,2,6.805e-05
76166,none,0,D,D,2375.7335409754887,868,2,0.00013209999999999999
76196,none,0,A,C,2379.6912920079194,346,2,5.38e-05
76211,none,0,B,B,2374.597083980916,1001,2,0.00015205
76212,none,0,C,C,2360.03987499862,840,2,0.00012790000000000002
76214,none,0,D,D,2351.49033300695,798,2,0.00012159999999999999
76215,none,0,A,A,2352.5476249924395,941,2,0.00014305
76216,none,0,B,B,2459.121583000524,496,2,7.63e-05
76217,none,0,C,C,2460.901834012475,944,2,0.0001435
76218,none,0,D,D,2456.517917016754,917,2,0.00013945
76219,none,0,A,A,2458.6701249936596,720,2,0.0001099
76231,none,0,B,B,2447.1184169815388,795,2,0.00012115
76232,none,0,C,C,2593.2712920184713,830,2,0.0001264
76234,none,0,D,D,2583.7895830045454,724,2,0.0001105
76366,none,0,A,A,2575.5428340053186,842,2,0.0001282
76373,none,0,B,B,2582.8294169914443,773,2,0.00011784999999999999
76374,none,0,C,C,2575.8769160020165,964,2,0.0001465
76388,none,0,D,D,2578.386708017206,712,2,0.0001087
76408,none,0,A,D,2669.9179589923006,550,2,8.44e-05
76426,none,0,B,B,2668.692874984117,877,2,0.00013345
76427,none,0,C,C,2661.991458007833,782,2,0.0001192
76428,none,0,D,D,2654.971124982694,745,2,0.00011365000000000001
76429,none,0,A,A,2660.051624989137,936,2,0.00014230000000000002
76554,none,0,B,B,2654.516540991608,713,2,0.00010885
76722,none,0,C,C,2768.326833000174,687,2,0.00010495
76723,none,0,D,D,2767.7186249929946,794,2,0.000121
76725,none,0,A,A,2760.269583988702,1093,2,0.00016585
76726,none,0,B,B,2769.4186660228297,942,2,0.00014319999999999998
76727,none,0,C,C,2769.5994160021655,1105,2,0.00016765
76728,none,0,D,D,2760.12020802591,601,2,9.205e-05
76729,none,0,A,A,2766.6508330148645,824,2,0.0001255
76730,none,0,B,B,2762.195209012134,1107,2,0.00016795
76731,none,0,C,C,2787.682082998799,860,2,0.0001309
76732,none,0,D,D,2789.632874977542,914,2,0.000139
76734,none,0,A,A,2792.642291984521,931,2,0.00014155
76736,none,0,B,B,2787.6504579908215,1055,2,0.00016015000000000002
76738,none,0,C,C,2791.03349999059,808,2,0.00012309999999999998
76783,none,0,D,C,2786.809874989558,793,2,0.00012085
76804,none,0,A,A,2878.5389160038903,791,2,0.00012055
76806,none,0,B,B,2870.780291996198,1289,2,0.00019525
76813,none,0,C,B,2866.6032910114154,595,2,9.115e-05
76816,none,0,D,D,2860.768290993292,1012,2,0.0001537
76822,none,0,A,A,2868.6900419997983,775,2,0.00011815000000000001
77067,none,0,B,B,2865.603290993022,707,2,0.00010795000000000001
77070,none,0,C,C,2767.5752920040395,1086,2,0.00016480000000000002
77071,none,0,D,D,2760.3020000096876,784,2,0.0001195
77074,none,0,A,A,2763.2702919945586,825,2,0.00012565000000000002
77076,none,0,B,B,2875.056916993344,733,2,0.00011185000000000001
77080,none,0,C,C,2874.8910000140313,1091,2,0.00016555
77082,none,0,D,Z,2866.971708019264,812,2,0.0001237
77144,none,0,A,B,2869.67204202665,918,2,0.0001396
77175,none,0,B,A,2861.116541986121,1088,2,0.0001651
77269,none,0,C,C,2848.541458020918,885,2,0.00013465
77281,none,0,D,D,2840.5205419985577,887,2,0.00013495
